date,semester,rank,team,acronym,total.points,previous.points,diff.points
2018,1,159,Maldives,MDV,1079,1079,0
2018,1,160,Vanuatu,VAN,1069,1069,0
2018,1,161,South Sudan,SSD,1067,1067,0
2018,1,162,Barbados,BRB,1059,1059,0
2018,1,163,Belize,BLZ,1052,1052,0
2018,1,164,Nepal,NEP,1044,1044,0
2018,1,165,Papua New Guinea,PNG,1036,1036,0
2018,1,166,Singapore,SGP,1033,1033,0
2018,1,167,Fiji,FIJ,1025,1025,0
2018,1,168,Cuba,CUB,1018,1018,0
2018,1,168,Chad,CHA,1018,1018,0
2018,1,168,Gambia,GAM,1018,1018,0
2018,1,171,St. Lucia,LCA,1004,1004,0
2018,1,171,Malaysia,MAS,1004,1004,0
2018,1,173,Moldova,MDA,1000,998,2
2018,1,174,Grenada,GRN,999,999,0
2018,1,175,Cambodia,CAM,992,992,0
2018,1,176,Puerto Rico,PUR,988,988,0
2018,1,177,St. Vincent / Grenadines,VIN,980,980,0
2018,1,178,Liechtenstein,LIE,967,967,0
2018,1,179,Dominica,DMA,966,966,0
2018,1,180,Bermuda,BER,957,957,0
2018,1,181,Guyana,GUY,953,953,0
2018,1,182,Laos,LAO,946,946,0
2018,1,183,Malta,MLT,941,941,0
2018,1,184,Guam,GUM,938,938,0
2018,1,185,Sao Tome e Principe,STP,927,927,0
2018,1,186,Aruba,ARU,907,907,0
2018,1,187,Macau,MAC,903,903,0
2018,1,188,Cook Islands,COK,899,899,0
2018,1,189,American Samoa,ASA,897,897,0
2018,1,190,Bhutan,BHU,891,891,0
2018,1,191,Seychelles,SEY,877,877,0
2018,1,192,Bangladesh,BAN,870,870,0
2018,1,193,Mongolia,MNG,867,867,0
2018,1,194,Gibraltar,GIB,864,864,0
2018,1,194,Brunei Darussalam,BRU,864,864,0
2018,1,196,Timor-Leste,TLS,861,861,0
2018,1,197,Pakistan,PAK,857,857,0
2018,1,198,Samoa,SAM,856,856,0
2018,1,199,Cayman Islands,CAY,849,849,0
2018,1,200,US Virgin Islands,VIR,847,847,0
2018,1,201,Djibouti,DJI,837,837,0
2018,1,202,Montserrat,MSR,835,835,0
2018,1,203,San Marino,SMR,814,814,0
2018,1,204,Eritrea,ERI,811,811,0
2018,1,204,Sri Lanka,SRI,811,811,0
2018,1,206,Turks and Caicos Islands,TCA,810,810,0
2018,1,207,Somalia,SOM,809,809,0
2018,1,208,British Virgin Islands,VGB,806,806,0
2018,1,209,Bahamas,BAH,801,801,0
2018,1,210,Anguilla,AIA,776,776,0
2018,1,211,Tonga,TGA,774,774,0
2017,2,2,Brazil,BRA,1483,1483,0
2017,2,3,Portugal,POR,1358,1358,0
2017,2,4,Argentina,ARG,1348,1348,0
2017,2,5,Belgium,BEL,1325,1325,0
2017,2,6,Spain,ESP,1231,1231,0
2017,2,7,Poland,POL,1209,1209,0
2017,2,8,Switzerland,SUI,1190,1190,0
2017,2,9,France,FRA,1183,1183,0
2017,2,10,Chile,CHI,1162,1162,0
2017,2,11,Peru,PER,1128,1128,0
2017,2,12,Denmark,DEN,1099,1099,0
2017,2,13,Colombia,COL,1078,1078,0
2017,2,14,Italy,ITA,1052,1052,0
2017,2,15,England,ENG,1047,1047,0
2017,2,16,Mexico,MEX,1032,1032,0
2017,2,17,Croatia,CRO,1018,1018,0
2017,2,18,Sweden,SWE,998,998,0
2017,2,19,Wales,WAL,985,985,0
2017,2,20,Netherlands,NED,952,952,0
2017,2,21,Uruguay,URU,924,924,0
2017,2,22,Iceland,ISL,910,910,0
2017,2,23,Senegal,SEN,884,884,0
2017,2,24,USA,USA,867,867,0
2017,2,24,Northern Ireland,NIR,867,867,0
2017,2,26,Costa Rica,CRC,850,850,0
2017,2,27,Tunisia,TUN,838,838,0
2017,2,28,Slovakia,SVK,817,817,0
2017,2,29,Austria,AUT,815,815,0
2017,2,30,Paraguay,PAR,812,812,0
2017,2,31,Egypt,EGY,805,805,0
2017,2,32,Republic of Ireland,IRL,798,798,0
2017,2,32,IR Iran,IRN,798,798,0
2017,2,32,Scotland,SCO,798,798,0
2017,2,35,Ukraine,UKR,781,781,0
2017,2,36,Serbia,SRB,756,756,0
2017,2,37,Bosnia and Herzegovina,BIH,753,753,0
2017,2,38,Australia,AUS,747,747,0
2017,2,39,Congo DR,COD,740,764,-24
2017,2,40,Morocco,MAR,738,738,0
2017,2,41,Romania,ROU,737,737,0
2017,2,42,Turkey,TUR,735,735,0
2017,2,43,Bulgaria,BUL,719,719,0
2017,2,44,Burkina Faso,BFA,705,705,0
2017,2,45,Cameroon,CMR,696,696,0
2017,2,46,Montenegro,MNE,681,681,0
2017,2,47,Greece,GRE,680,680,0
2017,2,48,Czech Republic,CZE,677,677,0
2017,2,49,Bolivia,BOL,674,674,0
2017,2,50,Ghana,GHA,657,657,0
2017,2,51,Nigeria,NGA,640,671,-31
2017,2,52,Venezuela,VEN,639,639,0
2017,2,53,Hungary,HUN,630,630,0
2017,2,54,Jamaica,JAM,625,625,0
2017,2,55,Panama,PAN,621,621,0
2017,2,56,Haiti,HAI,607,607,0
2017,2,57,Japan,JPN,600,623,-23
2017,2,58,Algeria,ALG,588,537,51
2017,2,59,Norway,NOR,573,573,0
2017,2,60,Korea Republic,KOR,570,563,7
2017,2,61,Côte d'Ivoire,CIV,562,557,5
2017,2,62,Albania,ALB,553,553,0
2017,2,63,Saudi Arabia,KSA,543,539,4
2017,2,64,Russia,RUS,534,534,0
2017,2,65,Guinea,GUI,532,532,0
2017,2,66,Finland,FIN,531,531,0
2017,2,67,Cape Verde Islands,CPV,530,530,0
2017,2,68,Honduras,HON,525,521,4
2017,2,69,Slovenia,SVN,522,522,0
2017,2,70,Ecuador,ECU,508,508,0
2017,2,71,China PR,CHN,498,561,-63
2017,2,72,Mali,MLI,493,493,0
2017,2,73,United Arab Emirates,UAE,476,474,2
2017,2,74,Zambia,ZAM,468,449,19
2017,2,75,Uganda,UGA,448,471,-23
2017,2,76,FYR Macedonia,MKD,446,446,0
2017,2,77,Syria,SYR,442,442,0
2017,2,78,Uzbekistan,UZB,441,437,4
2017,2,79,Iraq,IRQ,438,438,0
2017,2,80,Palestine,PLE,434,427,7
2017,2,81,South Africa,RSA,433,434,-1
2017,2,82,Benin,BEN,427,427,0
2017,2,83,Luxembourg,LUX,407,407,0
2017,2,83,Curacao,CUW,407,407,0
2017,2,85,Lebanon,LIB,404,404,0
2017,2,86,Guinea-Bissau,GNB,403,403,0
2017,2,87,Trinidad and Tobago,TRI,402,402,0
2017,2,88,Libya,LBY,399,442,-43
2017,2,89,Estonia,EST,397,407,-10
2017,2,90,Armenia,ARM,383,383,0
2017,2,91,Cyprus,CYP,373,373,0
2017,2,92,Belarus,BLR,372,372,0
2017,2,93,Gabon,GAB,370,370,0
2017,2,94,Canada,CAN,369,369,0
2017,2,95,Faroe Islands,FRO,364,364,0
2017,2,96,Congo,CGO,362,362,0
2017,2,97,Sierra Leone,SLE,360,360,0
2017,2,98,Israel,ISR,355,355,0
2017,2,99,Mauritania,MTN,354,354,0
2017,2,100,El Salvador,SLV,352,352,0
2017,2,101,Oman,OMA,351,350,1
2017,2,102,Qatar,QAT,329,336,-7
2017,2,103,Zimbabwe,ZIM,323,323,0
2017,2,104,Georgia,GEO,322,322,0
2017,2,105,India,IND,320,320,0
2017,2,106,Kenya,KEN,317,300,17
2017,2,107,Jordan,JOR,313,311,2
2017,2,108,Madagascar,MAD,309,309,0
2017,2,108,Niger,NIG,309,309,0
2017,2,110,Mozambique,MOZ,304,304,0
2017,2,111,St. Kitts and Nevis,SKN,303,291,12
2017,2,112,Vietnam,VIE,298,265,33
2017,2,113,Rwanda,RWA,295,269,26
2017,2,114,Turkmenistan,TKM,292,292,0
2017,2,115,Bahrain,BHR,282,282,0
2017,2,115,Kyrgyz Republic,KGZ,282,282,0
2017,2,117,Azerbaijan,AZE,281,281,0
2017,2,118,Namibia,NAM,274,274,0
2017,2,119,Nicaragua,NCA,273,315,-42
2017,2,120,Yemen,YEM,268,268,0
2017,2,121,New Zealand,NZL,267,267,0
2017,2,122,Togo,TOG,266,266,0
2017,2,122,Central African Republic,CTA,266,266,0
2017,2,124,Philippines,PHI,263,280,-17
2017,2,125,Malawi,MWI,260,260,0
2017,2,126,Tajikistan,TJK,255,255,0
2017,2,126,Korea DPR,PRK,255,283,-28
2017,2,128,Suriname,SUR,245,245,0
2017,2,129,Guatemala,GUA,242,242,0
2017,2,130,Thailand,THA,236,230,6
2017,2,131,Comoros,COM,235,235,0
2017,2,132,Latvia,LVA,233,233,0
2017,2,133,Swaziland,SWZ,225,225,0
2017,2,134,Liberia,LBR,224,224,0
2017,2,135,Chinese Taipei,TPE,223,221,2
2017,2,136,Sudan,SDN,221,219,2
2017,2,137,Kazakhstan,KAZ,220,220,0
2017,2,138,Andorra,AND,215,215,0
2017,2,139,Antigua and Barbuda,ATG,209,209,0
2017,2,140,Myanmar,MYA,203,176,27
2017,2,141,Angola,ANG,201,201,0
2017,2,142,Burundi,BDI,197,216,-19
2017,2,143,Ethiopia,ETH,196,187,9
2017,2,144,Hong Kong,HKG,189,189,0
2017,2,145,Lesotho,LES,188,188,0
2017,2,146,Equatorial Guinea,EQG,187,187,0
2017,2,147,Tanzania,TAN,182,193,-11
2017,2,148,Afghanistan,AFG,181,181,0
2017,2,149,Lithuania,LTU,179,179,0
2017,2,150,Botswana,BOT,172,176,-4
2017,2,151,Solomon Islands,SOL,152,179,-27
2017,2,152,Tahiti,TAH,149,149,0
2017,2,153,South Sudan,SSD,148,172,-24
2017,2,154,New Caledonia,NCL,146,139,7
2017,2,155,Maldives,MDV,144,135,9
2017,2,155,Barbados,BRB,144,144,0
2017,2,157,Vanuatu,VAN,141,55,86
2017,2,158,Belize,BLZ,135,135,0
2017,2,159,Mauritius,MRI,134,134,0
2017,2,160,Papua New Guinea,PNG,126,126,0
2017,2,161,Grenada,GRN,125,132,-7
2017,2,162,Indonesia,IDN,121,144,-23
2017,2,162,Dominican Republic,DOM,121,121,0
2017,2,164,Gambia,GAM,120,120,0
2017,2,165,Guyana,GUY,117,117,0
2017,2,166,Puerto Rico,PUR,112,112,0
2017,2,167,Moldova,MDA,111,111,0
2017,2,168,Fiji,FIJ,110,93,17
2017,2,168,Chad,CHA,110,110,0
2017,2,168,Dominica,DMA,110,111,-1
2017,2,171,Nepal,NEP,102,98,4
2017,2,172,Singapore,SGP,101,98,3
2017,2,173,Cambodia,CAM,100,98,2
2017,2,174,Malaysia,MAS,99,97,2
2017,2,174,St. Vincent / Grenadines,VIN,99,99,0
2017,2,174,St. Lucia,LCA,99,97,2
2017,2,177,Kosovo,KOS,97,97,0
2017,2,178,Sao Tome e Principe,STP,94,94,0
2017,2,179,Aruba,ARU,92,92,0
2017,2,180,Cuba,CUB,91,98,-7
2017,2,181,Liechtenstein,LIE,86,54,32
2017,2,182,Laos,LAO,82,62,20
2017,2,183,Bermuda,BER,72,72,0
2017,2,184,Malta,MLT,66,66,0
2017,2,185,Macau,MAC,65,65,0
2017,2,186,Djibouti,DJI,64,64,0
2017,2,187,Mongolia,MNG,55,17,38
2017,2,187,Bhutan,BHU,55,55,0
2017,2,189,Kuwait,KUW,52,52,0
2017,2,190,Brunei Darussalam,BRU,45,45,0
2017,2,191,Timor-Leste,TLS,44,32,12
2017,2,192,Seychelles,SEY,43,51,-8
2017,2,192,Guam,GUM,43,43,0
2017,2,194,American Samoa,ASA,38,38,0
2017,2,194,Cook Islands,COK,38,38,0
2017,2,194,Samoa,SAM,38,38,0
2017,2,197,Bangladesh,BAN,37,38,-1
2017,2,198,US Virgin Islands,VIR,26,26,0
2017,2,199,Montserrat,MSR,20,20,0
2017,2,200,Sri Lanka,SRI,16,16,0
2017,2,201,Pakistan,PAK,15,15,0
2017,2,202,Turks and Caicos Islands,TCA,13,13,0
2017,2,202,Cayman Islands,CAY,13,13,0
2017,2,204,San Marino,SMR,11,11,0
2017,2,205,British Virgin Islands,VGB,6,6,0
2017,2,206,Anguilla,AIA,0,0,0
2017,2,206,Bahamas,BAH,0,0,0
2017,2,206,Eritrea,ERI,0,0,0
2017,2,206,Gibraltar,GIB,0,0,0
2017,2,206,Somalia,SOM,0,0,0
2017,2,206,Tonga,TGA,0,0,0
2017,1,1,Germany,GER,1609,1511,98
2017,1,2,Brazil,BRA,1603,1715,-112
2017,1,3,Argentina,ARG,1413,1626,-213
2017,1,4,Portugal,POR,1332,1267,65
2017,1,5,Switzerland,SUI,1329,1263,66
2017,1,6,Poland,POL,1319,1198,121
2017,1,7,Chile,CHI,1250,1422,-172
2017,1,8,Colombia,COL,1208,1366,-158
2017,1,9,France,FRA,1199,1332,-133
2017,1,10,Belgium,BEL,1194,1292,-98
2017,1,11,Spain,ESP,1114,1198,-84
2017,1,12,Italy,ITA,1059,1193,-134
2017,1,13,England,ENG,1051,1119,-68
2017,1,14,Peru,PER,1014,1108,-94
2017,1,15,Croatia,CRO,1007,1033,-26
2017,1,16,Mexico,MEX,1003,1050,-47
2017,1,17,Uruguay,URU,995,1099,-104
2017,1,18,Sweden,SWE,933,793,140
2017,1,19,Iceland,ISL,927,877,50
2017,1,20,Wales,WAL,922,1119,-197
2017,1,21,Slovakia,SVK,917,883,34
2017,1,22,Northern Ireland,NIR,897,837,60
2017,1,23,IR Iran,IRN,893,829,64
2017,1,24,Egypt,EGY,866,903,-37
2017,1,25,Ukraine,UKR,843,737,106
2017,1,26,Costa Rica,CRC,839,913,-74
2017,1,27,Senegal,SEN,831,839,-8
2017,1,28,Congo DR,COD,823,728,95
2017,1,29,Republic of Ireland,IRL,816,854,-38
2017,1,30,Bosnia and Herzegovina,BIH,815,835,-20
2017,1,31,Ecuador,ECU,791,858,-67
2017,1,32,Netherlands,NED,782,820,-38
2017,1,33,Turkey,TUR,779,855,-76
2017,1,34,Tunisia,TUN,764,705,59
2017,1,35,USA,USA,752,861,-109
2017,1,36,Cameroon,CMR,738,811,-73
2017,1,37,Austria,AUT,723,750,-27
2017,1,38,Greece,GRE,716,726,-10
2017,1,39,Nigeria,NGA,715,730,-15
2017,1,40,Czech Republic,CZE,714,690,24
2017,1,40,Paraguay,PAR,714,748,-34
2017,1,42,Serbia,SRB,713,666,47
2017,1,42,Romania,ROU,713,686,27
2017,1,44,Burkina Faso,BFA,698,705,-7
2017,1,45,Australia,AUS,689,681,8
2017,1,46,Japan,JPN,684,689,-5
2017,1,47,Denmark,DEN,683,660,23
2017,1,48,Algeria,ALG,677,636,41
2017,1,49,Haiti,HAI,667,554,113
2017,1,50,Ghana,GHA,665,678,-13
2017,1,51,Korea Republic,KOR,662,703,-41
2017,1,52,Panama,PAN,653,626,27
2017,1,53,Slovenia,SVN,652,631,21
2017,1,54,Bulgaria,BUL,643,615,28
2017,1,54,Montenegro,MNE,643,647,-4
2017,1,56,Côte d'Ivoire,CIV,631,685,-54
2017,1,57,Hungary,HUN,616,802,-186
2017,1,58,Scotland,SCO,612,603,9
2017,1,59,Mali,MLI,607,544,63
2017,1,60,Morocco,MAR,604,631,-27
2017,1,61,Saudi Arabia,KSA,601,636,-35
2017,1,62,Russia,RUS,590,561,29
2017,1,63,Albania,ALB,583,544,39
2017,1,64,South Africa,RSA,581,547,34
2017,1,65,Uzbekistan,UZB,579,582,-3
2017,1,66,Guinea,GUI,541,476,65
2017,1,67,Bolivia,BOL,532,473,59
2017,1,68,Curacao,CUW,531,492,39
2017,1,69,Venezuela,VEN,521,630,-109
2017,1,70,Israel,ISR,512,635,-123
2017,1,71,Belarus,BLR,503,419,84
2017,1,72,Honduras,HON,499,517,-18
2017,1,73,Armenia,ARM,480,527,-47
2017,1,74,Uganda,UGA,476,478,-2
2017,1,75,United Arab Emirates,UAE,459,450,9
2017,1,76,Jamaica,JAM,442,435,7
2017,1,77,China PR,CHN,441,425,16
2017,1,78,Trinidad and Tobago,TRI,436,436,0
2017,1,79,Qatar,QAT,435,374,61
2017,1,80,Azerbaijan,AZE,427,439,-12
2017,1,81,Mauritania,MTN,425,327,98
2017,1,82,Syria,SYR,423,436,-13
2017,1,83,Sierra Leone,SLE,415,309,106
2017,1,84,Kenya,KEN,408,463,-55
2017,1,85,Guinea-Bissau,GNB,407,330,77
2017,1,86,Congo,CGO,399,412,-13
2017,1,87,Libya,LBY,396,351,45
2017,1,88,Norway,NOR,391,391,0
2017,1,89,Madagascar,MAD,380,341,39
2017,1,90,Faroe Islands,FRO,376,431,-55
2017,1,91,Gabon,GAB,373,409,-36
2017,1,92,Zambia,ZAM,369,335,34
2017,1,93,Benin,BEN,366,427,-61
2017,1,94,Palestine,PLE,364,294,70
2017,1,95,Cyprus,CYP,358,356,2
2017,1,96,India,IND,341,331,10
2017,1,97,Mozambique,MOZ,336,326,10
2017,1,98,Estonia,EST,334,337,-3
2017,1,99,Lithuania,LTU,333,327,6
2017,1,100,Canada,CAN,331,318,13
2017,1,101,Zimbabwe,ZIM,324,303,21
2017,1,102,Guatemala,GUA,320,344,-24
2017,1,103,Iraq,IRQ,319,280,39
2017,1,103,El Salvador,SLV,319,326,-7
2017,1,105,Nicaragua,NCA,312,331,-19
2017,1,106,Kazakhstan,KAZ,308,331,-23
2017,1,107,Suriname,SUR,305,284,21
2017,1,108,Jordan,JOR,300,318,-18
2017,1,109,Togo,TOG,296,317,-21
2017,1,110,Finland,FIN,293,323,-30
2017,1,111,Malawi,MWI,291,287,4
2017,1,112,Georgia,GEO,290,271,19
2017,1,113,Korea DPR,PRK,288,307,-19
2017,1,114,Tanzania,TAN,287,193,94
2017,1,115,Cape Verde Islands,CPV,284,418,-134
2017,1,116,Niger,NIG,283,236,47
2017,1,117,Antigua and Barbuda,ATG,276,349,-73
2017,1,118,Equatorial Guinea,EQG,272,318,-46
2017,1,119,Central African Republic,CTA,271,237,34
2017,1,119,Oman,OMA,271,285,-14
2017,1,121,Burundi,BDI,262,179,83
2017,1,122,New Zealand,NZL,258,344,-86
2017,1,123,Bahrain,BHR,257,232,25
2017,1,124,St. Kitts and Nevis,SKN,255,362,-107
2017,1,124,Lebanon,LIB,255,228,27
2017,1,126,Philippines,PHI,249,251,-2
2017,1,127,Kyrgyz Republic,KGZ,248,233,15
2017,1,127,Rwanda,RWA,248,246,2
2017,1,129,Andorra,AND,246,69,177
2017,1,130,Latvia,LVA,242,271,-29
2017,1,131,Thailand,THA,235,249,-14
2017,1,132,Swaziland,SWZ,232,361,-129
2017,1,133,Vietnam,VIE,231,235,-4
2017,1,134,FYR Macedonia,MKD,228,218,10
2017,1,135,Luxembourg,LUX,223,184,39
2017,1,136,Ethiopia,ETH,215,265,-50
2017,1,137,Turkmenistan,TKM,214,187,27
2017,1,138,Lesotho,LES,204,190,14
2017,1,138,Botswana,BOT,204,273,-69
2017,1,140,Comoros,COM,203,186,17
2017,1,141,Angola,ANG,201,188,13
2017,1,142,Maldives,MDV,199,146,53
2017,1,143,New Caledonia,NCL,196,133,63
2017,1,143,South Sudan,SSD,196,183,13
2017,1,145,Hong Kong,HKG,192,179,13
2017,1,145,Yemen,YEM,192,268,-76
2017,1,147,Chinese Taipei,TPE,185,136,49
2017,1,148,Tahiti,TAH,181,174,7
2017,1,149,Tajikistan,TJK,179,205,-26
2017,1,150,Liberia,LBR,172,174,-2
2017,1,151,Chad,CHA,168,168,0
2017,1,152,Puerto Rico,PUR,167,232,-65
2017,1,153,Mauritius,MRI,166,175,-9
2017,1,154,Solomon Islands,SOL,162,90,72
2017,1,155,Afghanistan,AFG,160,140,20
2017,1,156,Namibia,NAM,159,345,-186
2017,1,157,Myanmar,MYA,157,132,25
2017,1,158,Moldova,MDA,154,135,19
2017,1,159,Dominican Republic,DOM,144,184,-40
2017,1,160,Guyana,GUY,135,194,-59
2017,1,161,Gambia,GAM,132,120,12
2017,1,162,Papua New Guinea,PNG,130,169,-39
2017,1,163,Grenada,GRN,128,131,-3
2017,1,164,Cuba,CUB,123,124,-1
2017,1,164,Bhutan,BHU,123,123,0
2017,1,164,Sudan,SDN,123,140,-17
2017,1,167,Malaysia,MAS,119,148,-29
2017,1,167,Belize,BLZ,119,188,-69
2017,1,169,Singapore,SGP,118,143,-25
2017,1,170,Nepal,NEP,117,116,1
2017,1,171,Laos,LAO,116,113,3
2017,1,172,Aruba,ARU,113,114,-1
2017,1,173,Kuwait,KUW,111,118,-7
2017,1,173,Cambodia,CAM,111,107,4
2017,1,175,Indonesia,IDN,110,105,5
2017,1,176,Sao Tome e Principe,STP,98,98,0
2017,1,177,Dominica,DMA,90,61,29
2017,1,177,Kosovo,KOS,90,112,-22
2017,1,179,St. Vincent / Grenadines,VIN,88,104,-16
2017,1,180,Fiji,FIJ,87,87,0
2017,1,181,Barbados,BRB,84,116,-32
2017,1,182,Macau,MAC,82,77,5
2017,1,183,St. Lucia,LCA,78,102,-24
2017,1,184,Bermuda,BER,72,75,-3
2017,1,185,American Samoa,ASA,64,64,0
2017,1,185,Cook Islands,COK,64,64,0
2017,1,185,Djibouti,DJI,64,53,11
2017,1,188,Guam,GUM,62,82,-20
2017,1,188,Brunei Darussalam,BRU,62,65,-3
2017,1,190,Bangladesh,BAN,60,62,-2
2017,1,191,Malta,MLT,56,84,-28
2017,1,191,Liechtenstein,LIE,56,69,-13
2017,1,193,Samoa,SAM,53,64,-11
2017,1,194,Vanuatu,VAN,51,94,-43
2017,1,194,Seychelles,SEY,51,57,-6
2017,1,196,Timor-Leste,TLS,42,51,-9
2017,1,197,Sri Lanka,SRI,34,34,0
2017,1,198,Mongolia,MNG,30,34,-4
2017,1,199,US Virgin Islands,VIR,26,26,0
2017,1,200,Pakistan,PAK,24,24,0
2017,1,201,Montserrat,MSR,20,20,0
2017,1,202,Turks and Caicos Islands,TCA,13,20,-7
2017,1,202,Cayman Islands,CAY,13,13,0
2017,1,204,San Marino,SMR,12,12,0
2017,1,205,British Virgin Islands,VGB,6,6,0
2017,1,206,Anguilla,AIA,0,0,0
2017,1,206,Bahamas,BAH,0,0,0
2017,1,206,Eritrea,ERI,0,0,0
2017,1,206,Gibraltar,GIB,0,0,0
2017,1,206,Somalia,SOM,0,0,0
2017,1,206,Tonga,TGA,0,0,0
2016,2,2,Brazil,BRA,1544,1544,0
2016,2,3,Germany,GER,1433,1433,0
2016,2,4,Chile,CHI,1404,1404,0
2016,2,5,Belgium,BEL,1368,1368,0
2016,2,6,Colombia,COL,1345,1345,0
2016,2,7,France,FRA,1305,1305,0
2016,2,8,Portugal,POR,1229,1229,0
2016,2,9,Uruguay,URU,1187,1187,0
2016,2,10,Spain,ESP,1166,1166,0
2016,2,11,Switzerland,SUI,1129,1129,0
2016,2,12,Wales,WAL,1121,1121,0
2016,2,13,England,ENG,1114,1114,0
2016,2,14,Croatia,CRO,1103,1103,0
2016,2,15,Poland,POL,1087,1089,-2
2016,2,16,Italy,ITA,1083,1083,0
2016,2,17,Costa Rica,CRC,1041,1041,0
2016,2,18,Mexico,MEX,1012,1012,0
2016,2,19,Peru,PER,965,965,0
2016,2,20,Ecuador,ECU,890,890,0
2016,2,21,Iceland,ISL,889,889,0
2016,2,22,Netherlands,NED,887,887,0
2016,2,23,Republic of Ireland,IRL,858,858,0
2016,2,24,Turkey,TUR,851,851,0
2016,2,25,Slovakia,SVK,837,837,0
2016,2,26,Hungary,HUN,826,826,0
2016,2,27,Bosnia and Herzegovina,BIH,825,825,0
2016,2,28,USA,USA,822,822,0
2016,2,29,IR Iran,IRN,814,797,17
2016,2,30,Ukraine,UKR,804,804,0
2016,2,31,Austria,AUT,773,773,0
2016,2,32,Northern Ireland,NIR,767,767,0
2016,2,33,Senegal,SEN,755,755,0
2016,2,34,Côte d'Ivoire,CIV,746,738,8
2016,2,35,Tunisia,TUN,738,738,0
2016,2,36,Egypt,EGY,719,719,0
2016,2,37,Korea Republic,KOR,699,699,0
2016,2,38,Algeria,ALG,692,692,0
2016,2,39,Romania,ROU,690,690,0
2016,2,40,Paraguay,PAR,684,684,0
2016,2,41,Sweden,SWE,675,675,0
2016,2,42,Greece,GRE,674,674,0
2016,2,43,Czech Republic,CZE,671,671,0
2016,2,44,Serbia,SRB,647,647,0
2016,2,45,Japan,JPN,644,644,0
2016,2,46,Denmark,DEN,643,643,0
2016,2,47,Australia,AUS,641,636,5
2016,2,48,Congo DR,COD,638,638,0
2016,2,49,Albania,ALB,618,618,0
2016,2,50,Burkina Faso,BFA,617,616,1
2016,2,51,Nigeria,NGA,616,616,0
2016,2,51,Slovenia,SVN,616,616,0
2016,2,53,Ghana,GHA,611,611,0
2016,2,54,Saudi Arabia,KSA,605,589,16
2016,2,55,Israel,ISR,595,595,0
2016,2,56,Russia,RUS,592,592,0
2016,2,57,Morocco,MAR,587,587,0
2016,2,58,Panama,PAN,584,584,0
2016,2,59,Venezuela,VEN,581,581,0
2016,2,60,Mali,MLI,569,569,0
2016,2,60,South Africa,RSA,569,571,-2
2016,2,62,Uzbekistan,UZB,563,558,5
2016,2,63,Montenegro,MNE,549,549,0
2016,2,64,United Arab Emirates,UAE,542,537,5
2016,2,65,Cameroon,CMR,534,534,0
2016,2,66,Benin,BEN,531,526,5
2016,2,67,Scotland,SCO,524,524,0
2016,2,68,Guinea-Bissau,GNB,515,515,0
2016,2,69,Guinea,GUI,507,500,7
2016,2,70,Congo,CGO,504,504,0
2016,2,71,Bulgaria,BUL,492,492,0
2016,2,72,Uganda,UGA,490,488,2
2016,2,73,Haiti,HAI,489,505,-16
2016,2,74,Belarus,BLR,470,470,0
2016,2,75,Honduras,HON,467,461,6
2016,2,75,Curacao,CUW,467,467,0
2016,2,77,Jamaica,JAM,463,461,2
2016,2,78,Trinidad and Tobago,TRI,451,454,-3
2016,2,79,Guatemala,GUA,450,450,0
2016,2,80,Cape Verde Islands,CPV,443,443,0
2016,2,80,St. Kitts and Nevis,SKN,443,443,0
2016,2,82,China PR,CHN,427,423,4
2016,2,83,Norway,NOR,422,422,0
2016,2,83,Faroe Islands,FRO,422,422,0
2016,2,85,Libya,LBY,417,417,0
2016,2,86,Armenia,ARM,412,412,0
2016,2,87,Qatar,QAT,411,409,2
2016,2,88,Zambia,ZAM,401,374,27
2016,2,89,Kenya,KEN,395,397,-2
2016,2,90,Azerbaijan,AZE,386,386,0
2016,2,91,Togo,TOG,385,374,11
2016,2,92,Rwanda,RWA,373,336,37
2016,2,93,Antigua and Barbuda,ATG,370,433,-63
2016,2,94,Finland,FIN,368,368,0
2016,2,95,Bolivia,BOL,359,359,0
2016,2,96,Sierra Leone,SLE,355,357,-2
2016,2,96,Syria,SYR,355,363,-8
2016,2,98,Kazakhstan,KAZ,354,354,0
2016,2,99,Namibia,NAM,347,347,0
2016,2,100,Swaziland,SWZ,343,343,0
2016,2,101,Liberia,LBR,338,327,11
2016,2,102,Zimbabwe,ZIM,334,334,0
2016,2,103,Malawi,MWI,330,327,3
2016,2,104,Central African Republic,CTA,325,325,0
2016,2,105,Lithuania,LTU,324,324,0
2016,2,105,Jordan,JOR,324,313,11
2016,2,107,Mozambique,MOZ,319,320,-1
2016,2,108,Mauritania,MTN,317,322,-5
2016,2,109,New Zealand,NZL,311,311,0
2016,2,110,Gabon,GAB,308,308,0
2016,2,111,Latvia,LVA,304,304,0
2016,2,112,Botswana,BOT,296,296,0
2016,2,112,Ethiopia,ETH,296,291,5
2016,2,114,Equatorial Guinea,EQG,293,293,0
2016,2,115,Cyprus,CYP,290,290,0
2016,2,116,Estonia,EST,285,266,19
2016,2,117,Canada,CAN,282,282,0
2016,2,118,Georgia,GEO,281,281,0
2016,2,119,Iraq,IRQ,278,279,-1
2016,2,120,Philippines,PHI,273,289,-16
2016,2,121,Oman,OMA,272,266,6
2016,2,122,Kyrgyz Republic,KGZ,265,265,0
2016,2,123,Bahrain,BHR,264,259,5
2016,2,124,Nicaragua,NCA,262,346,-84
