game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3199533,1421,1,6,David Guion,415,0,19,Antoine Kombouaré,Away,1
3199546,1416,1,17,Luka Elsner,583,4,1,Thomas Tuchel,Away,0
3199568,995,2,9,Christian Gourcuff,273,3,3,Julien Stéphan,Away,0
3199581,583,2,1,Thomas Tuchel,995,1,11,Christian Gourcuff,Away,1
3199599,40,2,8,Paulo Sousa,347,1,16,Vincent Hognon,Away,1
3199604,583,4,1,Thomas Tuchel,1416,4,19,Luka Elsner,Away,0
3199610,969,0,6,Michel Der Zakarian,162,1,5,Robert Moreno,Away,0
3199625,995,3,11,Christian Gourcuff,244,1,2,André Villas-Boas,Away,1
3199628,969,0,9,Michel Der Zakarian,1420,1,14,Stéphane Moulin,Away,0
3201276,2999,0,9,Brian Rice,465,0,10,Jim Goodwin,Away,0
3201289,2759,0,6,Stuart Kettlewell,371,6,1,Neil Lennon,Away,0
3201295,371,4,1,Neil Lennon,370,0,5,Derek McInnes,Away,1
3201717,903,0,6,Jack Ross,371,2,1,Neil Lennon,Away,0
3201718,2578,1,10,Tommy Wright,43,0,11,Daniel Stendel,Away,1
3201744,465,0,10,Jim Goodwin,124,1,2,Steven Gerrard,Away,0
3201778,987,0,3,Stephen Robinson,2999,0,11,Brian Rice,Away,0
3201792,124,1,2,Steven Gerrard,2759,0,10,Stuart Kettlewell,Away,1
3203462,60,3,3,Christian Streich,533,0,13,Alfred Schreuder,Away,1
3203464,44,1,18,Ante Covic,39,2,16,Sandro Schwarz,Away,0
3203495,39,2,13,Jan-Moritz Lichte,127,1,18,Steffen Baumgart,Away,1
3203496,18,0,1,Marco Rose,16,1,4,Lucien Favre,Away,0
3203497,82,1,2,Oliver Glasner,23826,1,5,Julian Nagelsmann,Away,0
3203501,39,0,17,Sandro Schwarz,38,1,13,Friedhelm Funkel,Away,0
3203520,3,0,17,Achim Beierlorzer,38,2,13,Friedhelm Funkel,Away,0
3203554,44,2,15,Jürgen Klinsmann,24,2,11,Adi Hütter,Away,0
3203563,60,0,6,Christian Streich,44,1,13,Jürgen Klinsmann,Away,0
3203567,89,1,10,Urs Fischer,127,1,18,Steffen Baumgart,Away,0
3203592,16,5,4,Lucien Favre,167,3,10,Martin Schmidt,Away,1
3203632,167,0,12,Martin Schmidt,15,2,5,Peter Bosz,Away,0
3203657,3,2,10,Markus Gisdol,127,1,18,Steffen Baumgart,Away,1
3203674,38,2,16,Uwe Rösler,3,2,10,Markus Gisdol,Away,0
3203683,127,0,18,Steffen Baumgart,167,0,13,Heiko Herrlich,Away,0
3203699,533,2,7,Alfred Schreuder,38,2,16,Uwe Rösler,Away,0
3203710,89,2,14,Urs Fischer,3,1,12,Markus Gisdol,Away,1
3203724,167,1,15,Heiko Herrlich,38,1,16,Uwe Rösler,Away,0
3205079,365,0,,Ricardo Chéu,11040,2,,Mladen Zizovic,Away,0
3205080,10604,0,,Stefano Sanderra,10695,1,,Sergey Tashuev,Away,0
3205135,22499,2,,Andy Morrison,2553,0,,Angelo Alessio,Away,1
3208632,3709,0,8,Pepe Bordalás,3368,1,12,Paco López,Away,0
3208663,714,2,17,David Gallego,1533,1,19,José Luis Mendilibar,Away,1
3208679,1050,1,8,Javier Calleja,131,2,6,Ernesto Valverde,Away,0
3208684,13,2,3,Diego Simeone,237,0,19,Vicente Moreno,Away,1
3208752,3709,1,7,Pepe Bordalás,940,0,18,Fran Escribá,Away,1
3208756,131,1,1,Ernesto Valverde,3368,3,10,Paco López,Away,0
3208786,331,4,9,Jagoba Arrasate,714,2,19,Pablo Machín,Away,1
3208788,150,2,12,Rubi,237,1,17,Vicente Moreno,Away,1
3208814,16795,0,11,Diego Martínez,1533,3,16,José Luis Mendilibar,Away,0
3208824,331,1,12,Jagoba Arrasate,940,1,18,Óscar García,Away,0
3208827,237,0,17,Vicente Moreno,16795,1,10,Diego Martínez,Away,0
3208844,1533,0,15,José Luis Mendilibar,940,0,18,Óscar García,Away,0
3209346,6676,0,12,Borja Jiménez,683,1,3,Pedro Martins,Away,0
3209384,6170,1,,Mikkjal Thomassen,32832,1,,Auri Skarbalius,Away,0
3209804,131,3,2,Quique Setién,150,2,13,Rubi,Away,1
3209826,60949,2,6,Juan Ferrando,2441,3,3,Nikolaos Kostenoglou,Away,0
3209967,3368,1,13,Paco López,1050,2,8,Javier Calleja,Away,0
3209972,1244,0,19,Javier Aguirre,940,1,17,Óscar García,Away,0
3209977,714,1,20,Abelardo,366,2,15,Sergio,Away,0
3209985,366,0,15,Sergio,681,1,4,Imanol Alguacil,Away,0
3210023,331,1,11,Jagoba Arrasate,681,1,4,Imanol Alguacil,Away,0
3210057,3368,3,11,Paco López,714,1,20,Abelardo,Away,1
3210059,1050,1,6,Javier Calleja,16795,0,10,Diego Martínez,Away,1
3210089,150,2,13,Alexis Trujillo,3368,4,12,Paco López,Away,0
3210130,237,0,19,Vicente Moreno,368,2,3,Julen Lopetegui,Away,0
3210306,3426,0,13,Claus Nörgaard,1053,4,6,Jacob Friis,Away,0
3210346,206,1,6,Niels Frederiksen,5817,2,8,Glen Riddersholm,Away,0
3210350,2778,1,7,Flemming Pedersen,678,3,3,David Nielsen,Away,0
3210369,190,2,2,Stale Solbakken,678,1,6,David Nielsen,Away,1
3210381,3426,1,13,Lars Olsen,206,2,3,Niels Frederiksen,Away,0
3210399,678,2,3,David Nielsen,3426,1,13,Lars Olsen,Away,1
3210413,5817,1,11,Glen Riddersholm,2414,2,10,Bo Henriksen,Away,0
3210423,173,0,9,Jakob Michelsen,5724,0,7,Thomas Thomasberg,Away,0
3210427,3426,0,13,Lars Olsen,369,2,8,Christian Nielsen,Away,0
3210450,5724,1,7,Thomas Thomasberg,190,2,2,Stale Solbakken,Away,0
3210463,4603,2,5,Michalis Grigoriou,265,1,10,Georgios Donis,Away,1
3211138,60949,1,10,Juan Ferrando,4603,2,5,Michalis Grigoriou,Away,0
3211139,3060,0,8,Georgios Korakakis,128,1,12,Georgios Koltsis,Away,0
3211342,2424,0,10,Vítor Oliveira,979,3,9,Vítor Campelos,Away,0
3211379,2995,1,18,Filó,2503,1,5,Lito Vidigal,Away,0
3211424,1301,2,16,Nuno Manta Santos,1075,2,14,Ricardo Sá Pinto,Away,0
3211426,294,2,3,Bruno Lage,979,1,10,Vítor Campelos,Away,1
3211449,3336,2,18,Leandro Pires,2457,3,13,Pedro Ribeiro,Away,0
3211454,1085,1,13,Albert Meyong,2423,1,8,João Henriques,Away,0
3211457,7179,1,7,Natxo González,3336,0,18,Augusto Inácio,Away,1
3211463,1301,0,15,Nuno Manta Santos,2424,2,14,Vítor Oliveira,Away,0
3211479,2457,0,13,Pedro Ribeiro,336,2,4,Silas,Away,0
3211494,7378,0,16,António Folha,2420,2,5,Ivo Vieira,Away,0
3211499,336,4,3,Silas,2423,0,15,João Henriques,Away,1
3211531,3471,0,,David Healy,195,4,,Eirik Horneland,Away,0
3211780,336,3,4,Silas,1085,1,10,Julio Velázquez,Away,1
3211786,7378,0,17,António Folha,3336,3,18,Nuno Manta Santos,Away,0
3211811,2995,1,16,Pêpa,2423,2,11,João Henriques,Away,0
3211812,3329,2,4,João Pedro Sousa,2425,2,6,Carlos Carvalhal,Away,0
3211814,2457,2,15,Petit,294,3,1,Bruno Lage,Away,0
3211851,1075,2,3,Rúben Amorim,1301,1,15,José Gomes,Away,1
3211854,7179,0,14,Natxo González,2420,2,7,Ivo Vieira,Away,0
3212131,6413,0,,Rinat Aitov,68037,2,,Aleksandr Eshkin,Away,0
3212616,1085,1,11,Julio Velázquez,1301,1,15,José Gomes,Away,0
3212617,3329,3,5,João Pedro Sousa,2424,1,11,Vítor Oliveira,Away,1
3212627,294,2,2,Bruno Lage,2425,1,6,Carlos Carvalhal,Away,1
3212630,2457,1,13,Petit,2995,2,16,Pêpa,Away,0
3212631,720,0,1,Sérgio Conceição,3336,0,18,Nuno Manta Santos,Away,0
3212674,2457,1,14,Petit,1075,1,4,Artur Jorge,Away,0
3212679,336,0,3,Rúben Amorim,720,2,1,Sérgio Conceição,Away,0
3212692,2457,0,15,Petit,1085,2,16,Lito Vidigal,Away,0
3216048,610,4,1,Erik ten Hag,1426,1,12,Robert Maaskant,Away,1
3216052,403,3,7,Adrie Koster,385,2,15,Sjors Ultee,Away,1
3216086,1269,0,13,John Stegeman,202,2,14,Danny Buijs,Away,0
3216093,1304,0,10,Frank Wormuth,1090,2,3,Arne Slot,Away,0
3216138,468,1,12,Henk Fraser,306,2,8,Johnny Jansen,Away,0
3216139,383,1,3,Mark van Bommel,403,2,6,Adrie Koster,Away,0
3216185,1269,1,15,John Stegeman,383,4,3,Ernest Faber,Away,0
3216189,1283,0,14,Dick Lukkien,202,2,10,Danny Buijs,Away,0
3216193,202,0,10,Danny Buijs,317,0,13,Gonzalo García,Away,0
3216200,1268,0,17,Alan Pardew,200,4,7,John van den Brom,Away,0
3216203,234,3,3,Dick Advocaat,1304,2,10,Frank Wormuth,Away,1
3216205,1283,1,12,Dick Lukkien,499,1,6,Edward Sturing,Away,0
3216227,200,1,7,John van den Brom,403,1,5,Adrie Koster,Away,0
3216234,235,0,18,Fred Grim,610,3,1,Erik ten Hag,Away,0
3216242,383,2,4,Ernest Faber,499,1,7,Edward Sturing,Away,1
3216260,235,2,18,Fred Grim,1304,4,8,Frank Wormuth,Away,0
3216668,2861,2,6,Kare Ingebrigtsen,58,1,10,Simon Davies,Away,1
3216685,1245,1,16,Beñat San José,157,6,6,Jess Thorup,Away,0
3216699,28643,1,14,Adnan Custovic,1245,1,15,Beñat San José,Away,0
3216702,3057,1,5,Michel Preud'homme,475,2,12,Marc Brys,Away,0
3219066,985,0,12,Ole Gunnar Solskjaer,762,1,16,Steve Bruce,Away,0
3219069,281,3,2,Pep Guardiola,29,1,15,Marco Silva,Away,1
3219091,873,0,14,Roy Hodgson,350,1,8,Chris Wilder,Away,0
3219100,350,1,9,Chris Wilder,180,3,11,Ralph Hasenhüttl,Away,0
3219142,31,0,1,Jürgen Klopp,29,0,12,Carlo Ancelotti,Away,0
3219148,379,4,16,David Moyes,1123,0,20,Daniel Farke,Away,1
3219170,29,1,12,Carlo Ancelotti,1123,0,20,Daniel Farke,Away,1
3219177,1132,2,9,Sean Dyche,1123,0,20,Daniel Farke,Away,1
3219210,31,0,1,Jürgen Klopp,1010,3,17,Nigel Pearson,Away,0
3219217,631,2,4,Frank Lampard,989,2,18,Eddie Howe,Away,0
3219226,405,1,17,Dean Smith,989,2,16,Eddie Howe,Away,0
3219229,379,0,18,David Moyes,281,2,2,Pep Guardiola,Away,0
3219254,350,1,7,Chris Wilder,11,1,10,Mikel Arteta,Away,0
3219255,31,1,1,Jürgen Klopp,148,0,8,José Mourinho,Away,1
3219268,989,0,18,Eddie Howe,379,4,16,David Moyes,Away,0
3219312,1237,1,13,Graham Potter,873,1,9,Roy Hodgson,Away,0
3219316,1010,0,20,Nigel Pearson,31,2,1,Jürgen Klopp,Away,0
3219331,281,4,3,Pep Guardiola,1132,1,12,Sean Dyche,Away,1
3219338,11,2,8,Freddie Ljungberg,1123,2,19,Daniel Farke,Away,0
3219343,1132,3,7,Sean Dyche,1010,0,20,Quique Sánchez Flores,Away,1
3219344,405,2,15,Dean Smith,985,2,9,Ole Gunnar Solskjaer,Away,0
3219346,631,1,4,Frank Lampard,281,2,3,Pep Guardiola,Away,0
3219351,1003,2,2,Brendan Rodgers,1237,0,12,Graham Potter,Away,1
3219363,11,0,6,Unai Emery,1003,2,2,Brendan Rodgers,Away,0
3219373,989,0,9,Eddie Howe,1010,0,20,Quique Sánchez Flores,Away,0
3219375,148,1,11,Mauricio Pochettino,29,1,17,Marco Silva,Away,0
3219392,1132,1,8,Sean Dyche,1003,2,3,Brendan Rodgers,Away,0
3219396,762,0,18,Steve Bruce,631,1,4,Frank Lampard,Away,0
3219420,1123,0,19,Daniel Farke,379,2,7,Manuel Pellegrini,Away,0
3221066,11282,1,6,Erol Bulut,3205,0,12,Hikmet Karaman,Away,1
3221074,141,0,15,Ümit Davala,833,2,4,Yücel Ildiz,Away,0
3221099,11282,3,1,Erol Bulut,19789,2,12,Sergen Yalcin,Away,1
3221101,126,1,4,Ismail Kartal,114,1,8,Abdullah Avci,Away,0
3222670,3070,0,,Nikola Rakojevic,2784,3,,Paolo Tramezzani,Away,0
3222674,279,1,,Sergiy Rebrov,6335,1,,Darren Abdilla,Away,0
3222959,4040,1,,Franco Lerda,2481,1,,Zoran Zekic,Away,0
3223004,2976,1,,Barak Bakhar,10482,1,,Aleksey Shpilevski,Away,0
3223020,11435,0,,Samson Pruidze,370,5,,Derek McInnes,Away,0
3223023,208,4,,Ljupko Petrovic,327,4,,Dino Skender,Away,0
3223062,2381,1,4,Riza Calimbay,11282,1,1,Erol Bulut,Away,0
3223064,3205,1,17,Hikmet Karaman,2293,2,5,Aykut Kocaman,Away,0
3223095,126,0,15,Ismail Kartal,141,2,7,Fatih Terim,Away,0
3223096,114,2,9,Abdullah Avci,589,1,14,Bülent Korkmaz,Away,1
3223120,126,0,12,Ismail Kartal,833,2,11,Mehmet Özdilek,Away,0
3223213,589,2,11,Tamer Tuna,19789,1,12,Kemal Özdes,Away,1
3223226,126,2,13,Ismail Kartal,449,5,1,Muzaffer Bilazer,Away,0
3223227,114,2,5,Sergen Yalcin,11282,1,6,Erol Bulut,Away,1
3223230,11282,1,6,Erol Bulut,126,1,13,Ünal Karaman,Away,0
3223232,868,1,17,Mustafa Resit Akcay,114,2,5,Sergen Yalcin,Away,0
3223257,2832,3,10,Marius Sumudica,141,3,4,Fatih Terim,Away,0
3223278,11282,4,7,Erol Bulut,868,1,18,Ibrahim Üzülmez,Away,1
3223279,449,3,2,Hüseyin Cimsir,141,1,4,Fatih Terim,Away,1
3223283,36,1,7,Tahir Karapinar,820,1,12,Hamza Hamzaoglu,Away,0
3223299,114,1,4,Sergen Yalcin,19789,0,17,Hikmet Karaman,Away,1
3223952,354,0,,Wouter Vrancken,1184,3,,Felice Mazzù,Away,0
3224106,383,0,,Mark van Bommel,610,2,,Erik ten Hag,Away,0
3224711,964,2,1,Sergey Semak,14589,0,15,Vladimir Fedotov,Away,1
3224803,5918,2,,,54658,1,,,Away,1
3224806,5767,1,,,75635,0,,,Away,1
3224814,24938,3,,,75629,0,,,Away,1
3226493,18303,2,6,Volodymyr Sharan,10690,1,3,Viktor Skrypnyk,Away,1
3227391,5287,1,,Eduard Sarkisov,12048,0,,Soferbiy Eshugov,Away,1
3229019,3336,2,,Augusto Inácio,2424,3,,Vítor Oliveira,Away,0
3229114,4033,5,,Flavio Destro,4159,6,,Silvio Baldini,Away,0
3229201,6195,4,3,Carlo Ancelotti,1005,1,16,Fabio Liverani,Away,1
3229207,1038,1,20,Eusebio Di Francesco,430,2,17,Vincenzo Montella,Away,0
3229210,398,0,9,Simone Inzaghi,46,1,1,Antonio Conte,Away,0
3229211,1390,1,5,Rolando Maran,6195,0,6,Carlo Ancelotti,Away,1
3229234,130,0,11,Roberto D'Aversa,2722,1,18,Leonardo Semplici,Away,0
3229250,6574,1,9,Roberto De Zerbi,276,0,15,Ivan Juric,Away,1
3229272,398,2,5,Simone Inzaghi,5,1,13,Stefano Pioli,Away,1
3229273,6195,1,7,Carlo Ancelotti,12,2,3,Paulo Fonseca,Away,0
3229281,252,0,17,Thiago Motta,6195,0,7,Carlo Ancelotti,Away,0
3229284,1025,1,15,Miroslav Tanjga,6574,3,10,Roberto De Zerbi,Away,0
3229308,12,0,5,Paulo Fonseca,46,0,1,Antonio Conte,Away,0
3229317,1005,0,16,Fabio Liverani,19,3,18,Eugenio Corini,Away,0
3229318,398,2,3,Simone Inzaghi,1390,1,5,Rolando Maran,Away,1
3229327,12,4,4,Paulo Fonseca,430,1,15,Vincenzo Montella,Away,1
3229376,19,1,19,Eugenio Corini,1025,2,10,Siniša Mihajlović,Away,0
3229380,46,2,2,Antonio Conte,410,0,15,Luca Gotti,Away,1
3229418,19,0,20,Diego López,6574,3,12,Roberto De Zerbi,Away,0
3229432,130,4,8,Roberto D'Aversa,252,1,17,Davide Nicola,Away,1
3229438,430,1,14,Giuseppe Iachini,398,2,2,Simone Inzaghi,Away,0
3229448,506,3,1,Maurizio Sarri,252,1,17,Davide Nicola,Away,1
3229464,2722,0,20,Luigi Di Biagio,1038,3,14,Claudio Ranieri,Away,0
3229467,1390,0,11,Walter Zenga,430,0,13,Giuseppe Iachini,Away,0
3229472,130,1,12,Roberto D'Aversa,12,2,5,Paulo Fonseca,Away,0
3229475,410,3,14,Luca Gotti,2722,0,20,Luigi Di Biagio,Away,1
3229483,6574,2,8,Roberto De Zerbi,398,1,3,Simone Inzaghi,Away,1
3229488,430,3,13,Giuseppe Iachini,1005,1,18,Fabio Liverani,Away,1
3229493,398,0,4,Simone Inzaghi,410,0,16,Luca Gotti,Away,0
3229515,12,6,5,Paulo Fonseca,2722,1,20,Luigi Di Biagio,Away,1
3229537,430,3,10,Giuseppe Iachini,2722,1,20,Luigi Di Biagio,Away,1
3229542,12,3,5,Paulo Fonseca,506,1,1,Maurizio Sarri,Away,1
3232151,8994,4,,René Eijer,53065,0,,Jan Peter Jonkman,Away,1
3232156,11495,2,,Yuri Rose,2821,1,,Robbert de Ruiter,Away,1
3232963,1008,1,,Toni Koskela,48325,1,,Mihails Konevs,Away,0
3232966,3070,2,,Nikola Rakojevic,3471,3,,David Healy,Away,0
3232976,40812,1,,Corneliu Papura,2441,1,,Miguel Cardoso,Away,0
3232985,6808,0,,Hari Vukas,496,3,,Uwe Rösler,Away,0
3233009,370,0,,Derek McInnes,144,2,,Igor Biscan,Away,0
3234751,14589,2,16,Vladimir Fedotov,28095,1,10,Vadim Evseev,Away,1
3234753,1083,2,1,Valeriy Karpin,932,1,5,Yuri Semin,Away,1
3237856,2282,0,3,Philippe Clement,172,0,11,Karim Belhocine,Away,0
3237921,3508,1,8,Francky Dury,1245,1,15,Beñat San José,Away,0
3237984,1245,2,14,Beñat San José,520,1,16,Fabien Mercadal,Away,1
3237992,58,2,13,Jonas De Roeck,172,1,9,Karim Belhocine,Away,1
3239019,660,1,1,Luís Castro,16239,0,2,Oleksandr Ryabokon,Away,1
3240344,2919,4,,Cristian Brocchi,4171,3,,Filippo Inzaghi,Away,1
3240348,4554,2,,Stefano Vecchi,20519,1,,Roberto Boscaglia,Away,1
3242065,74867,0,,Vasyl Varga,74868,2,,Yuriy Yaroshenko,Away,0
3242066,2712,1,,Vasyl Malyk,26459,2,,Yuriy Virt,Away,0
3242067,53646,0,,Anatoliy Bezsmertnyi,30697,1,,Vitaliy Kostyshyn,Away,0
3244353,2441,2,,Nikolaos Kostenoglou,449,0,,Ünal Karaman,Away,1
3244537,1096,1,,László Bölöni,1090,1,,Arne Slot,Away,0
3244633,31614,2,,Stoycho Stoev,790,2,,Darko Milanic,Away,0
3244641,60551,0,7,Dmytro Mykhaylenko,338,2,3,Oleksiy Mykhaylychenko,Away,0
3244643,18105,0,11,Volodymyr Mazyar,18303,2,4,Volodymyr Sharan,Away,0
3245515,127,0,,Steffen Baumgart,15,1,,Peter Bosz,Away,0
3245517,94,1,,Dirk Schuster,38,2,,Friedhelm Funkel,Away,0
3245901,3714,1,,Yuri Gazzaev,12054,0,,Goran Aleksic,Away,1
3246413,1005,1,,Fabio Liverani,2722,5,,Leonardo Semplici,Away,0
3246421,39097,1,,Sergiy Kovalets,75190,0,,Andriy Berezovchuk,Away,1
3246424,49306,4,,Andriy Parkhomenko,32036,3,,Oleksandr Kosevych,Away,1
3248599,62518,4,,Alexandros Kourtoglou,71733,0,,Viktor Iosifidis,Away,1
3248605,50498,1,,Giannis Bournakas,29808,3,,Dimitrios Magafinis,Away,0
3248608,9415,0,,Stathis Karamalikis,74548,2,,Panagiotis Nikou,Away,0
3250273,2414,2,,,21033,0,,,Away,1
3250276,678,6,,,20973,2,,,Away,1
3251288,55686,0,,Andrey Demchenko,49364,2,,Sergiy Lavrynenko,Away,0
3252152,506,2,,Maurizio Sarri,13,2,,Diego Simeone,Away,0
3252163,583,1,,Thomas Tuchel,141,0,,Fatih Terim,Away,1
3252166,660,2,,Luís Castro,800,1,,Gian Piero Gasperini,Away,1
3252208,610,4,,Erik ten Hag,631,4,,Frank Lampard,Away,0
3252211,141,0,,Fatih Terim,418,6,,Zinédine Zidane,Away,0
3252214,281,1,,Pep Guardiola,800,1,,Gian Piero Gasperini,Away,0
3252241,1082,1,,Christophe Galtier,631,2,,Frank Lampard,Away,0
3252457,12,1,,Paulo Fonseca,4441,1,,Gerhard Struber,Away,0
3252469,413,0,,Valérien Ismaël,383,0,,Mark van Bommel,Away,0
3252476,279,1,,Sergiy Rebrov,2410,0,,Viktor Goncharenko,Away,1
3252482,1075,2,,Ricardo Sá Pinto,114,1,,Abdullah Avci,Away,1
3252492,383,1,,Mark van Bommel,413,4,,Valérien Ismaël,Away,0
3252498,720,0,,Sérgio Conceição,124,2,,Steven Gerrard,Away,0
3252522,124,2,,Steven Gerrard,234,2,,Dick Advocaat,Away,0
3252825,6324,1,,,13677,0,,,Away,1
3252854,9545,3,,Henk Wisman,7474,1,,Kees Zethof,Away,1
3252858,306,3,,Johnny Jansen,3410,0,,Dogan Corneille,Away,1
3253204,2670,0,,Dimitrios Terezopoulos,33438,2,,Jasminko Velic,Away,0
3254697,28095,0,9,Vadim Evseev,121,0,11,Dmitri Khokhlov,Away,0
3255921,3325,1,,José Mota,3268,0,,Rui Duarte,Away,1
3256260,3391,1,,Pavlos Dermitzakis,74549,0,,Panagiotis Korobokis,Away,1
3256798,2696,1,14,Miodrag Bozovic,3725,1,13,Rashid Rakhimov,Away,0
3256801,932,3,5,Yuri Semin,14589,2,16,Vladimir Fedotov,Away,1
3259677,59154,0,,Milan Cirkovic,71792,1,,Makis Zacharopoulos,Away,0
3260168,173,2,,Jakob Michelsen,5918,0,,Mads Jensen,Away,1
3260179,865,0,,Brian Priske,5716,1,,Azrudin Valentic,Away,0
3260182,2414,2,,Bo Henriksen,9023,1,,Bo Thomsen,Away,1
3260183,2778,2,,Flemming Pedersen,19657,0,,Johnny Mölby,Away,1
3261319,3998,0,,Sotiris Tzoumerkiotis,7977,2,,Giannis Georgaras,Away,0
3261782,1837,2,,Zvezdan Milosevic,553,1,,Dimitrios Arnaoutis,Away,1
3261783,3706,0,,Konstantinos Anyfantakis,3993,1,,Periklis Amanatidis,Away,0
3261786,37276,0,,Alekos Vosniadis,3391,2,,Pavlos Dermitzakis,Away,0
3263167,2477,2,10,Roman Sanzhar,6993,2,6,Oleksandr Babych,Away,0
3264074,46345,2,,Juan Fernandez Coto,10804,5,,Eric Speelziek,Away,0
3264075,403,4,,Adrie Koster,27088,0,,Paul van der Zwaan,Away,1
3264077,10790,0,,Rogier Veenstra,10803,2,,John de Wolf,Away,0
3264425,41201,1,16,Aleksandr Grigoryan,2698,2,11,Roman Sharonov,Away,0
3264427,964,3,4,Sergey Semak,11127,1,9,Dmitriy Parfenov,Away,1
3264454,2477,1,12,Roman Sanzhar,2740,2,11,Yuriy Maksymov,Away,0
3264458,2740,0,12,Yuriy Maksymov,18303,3,5,Volodymyr Sharan,Away,0
3264943,1083,1,4,Valeriy Karpin,964,6,2,Sergey Semak,Away,0
3264947,16704,1,3,Murad Musaev,121,1,15,Kirill Novikov,Away,0
3265538,6400,0,,Graeme Stewart,20603,2,,Robbie Horn,Away,0
3266504,1245,3,14,Beñat San José,2861,2,13,Kare Ingebrigtsen,Away,1
3266615,3057,1,2,Michel Preud'homme,2282,1,1,Philippe Clement,Away,0
3266616,157,0,5,Jess Thorup,475,0,12,Marc Brys,Away,0
3266928,1083,2,2,Valeriy Karpin,16704,2,4,Murad Musaev,Away,0
3271740,128,1,,Kiko Ramírez,8699,2,,Arjan Bellaj,Away,0
3271746,265,3,,Georgios Donis,1837,1,,Spyros Baxevanos,Away,1
3274391,2861,0,14,Kare Ingebrigtsen,2282,2,1,Philippe Clement,Away,0
3274432,172,1,3,Karim Belhocine,29228,1,9,Bernd Hollerbach,Away,0
3276836,990,2,,Mark Robins,1060,0,,John McGreal,Away,1
3276846,22672,1,,Jim Bentley,12869,0,,Dave Cooke,Away,1
3276870,1088,0,,Brian Barry-Murphy,1112,0,,Dean Keates,Away,0
3276873,8981,1,,Neil Smith,2455,1,,Graham Coughlan,Away,0
3280141,3993,1,,Periklis Amanatidis,5220,0,,Giannis Taousianis,Away,1
3280145,4602,0,,Soulis Papadopoulos,169,6,,Nikodimos Papavasiliou,Away,0
3280147,9,0,,Theodosis Theodosiadis,4603,1,,Michalis Grigoriou,Away,0
3280875,11127,1,7,Dmitriy Parfenov,2410,1,4,Viktor Goncharenko,Away,0
3282965,1112,0,,Dean Keates,1088,1,,Brian Barry-Murphy,Away,0
3282975,899,1,,Darrell Clarke,37486,0,,Alun Armstrong,Away,1
3283234,331,3,,Jagoba Arrasate,49806,0,,Iban Urbano,Away,1
3283477,41201,2,,Sergey Perednya,17399,0,,Sergey Filippenkov,Away,1
3283800,11127,2,,Dmitriy Parfenov,2374,0,,Aleksandr Pobegalov,Away,1
3284683,3016,1,,Stuart Malcolm,3023,3,,Jim Duffy,Away,0
3284693,2575,2,,Danny Lennon,3033,0,,Kevin Rutkiewicz,Away,1
3289602,252,4,,Davide Nicola,416,6,,Walter Mazzarri,Away,0
3289603,12,2,,Paulo Fonseca,130,0,,Roberto D'Aversa,Away,1
3290534,3455,0,,Mark Cooper,1220,1,,Chris Beech,Away,0
3290549,169,0,14,Nikodimos Papavasiliou,4603,2,5,Michalis Grigoriou,Away,0
3291618,1114,1,,Razvan Lucescu,614,3,,Jorge Jesus,Away,0
3291940,1041,1,,Rudi Garcia,506,2,,Maurizio Sarri,Away,0
3291986,720,1,,Sérgio Conceição,15,2,,Peter Bosz,Away,0
3291998,1075,2,,Rúben Amorim,124,3,,Steven Gerrard,Away,0
3292014,124,1,,Steven Gerrard,1075,0,,Rúben Amorim,Away,1
3292295,683,1,1,Pedro Martins,653,0,7,Georgios Simos,Away,1
3292299,128,0,12,Georgios Paraschos,605,1,5,Michael Oenning,Away,0
3294299,6419,1,,Igor Vasiljev,16614,0,,Valeriy Esipov,Away,1
3294617,3368,6,,Paco López,666,5,,Alberto González,Away,1
3294620,1533,2,,José Luis Mendilibar,11602,1,,Julio Cobos,Away,1
3298478,1083,1,4,Valeriy Karpin,41231,10,10,Vladimir Fedotov,Away,0
3300768,164,1,,Tony Mowbray,337,2,,Pep Clotet,Away,0
3300775,512,0,,Michael O'Neill,1148,1,,Thomas Frank,Away,0
3300780,1071,0,,Paul Cook,1003,2,,Brendan Rodgers,Away,0
3302903,29228,1,10,Rudi Vata,157,3,2,Jess Thorup,Away,0
3302909,475,3,10,Milos Kostic,29228,1,11,Rudi Vata,Away,1
3302917,520,0,16,Bernd Storck,1245,1,13,Beñat San José,Away,0
3302962,1245,1,13,Beñat San José,354,1,6,Wouter Vrancken,Away,0
3303797,1532,4,,Luis Miguel Ramis,13241,6,,Pablo Alfaro,Away,0
3305454,603,4,,Neil Harris,1220,3,,Chris Beech,Away,1
3306909,349,2,,Gerhard Struber,1020,4,,Kenny Jackett,Away,0
3306910,603,1,,Neil Harris,1032,1,,Mark Bowen,Away,0
3307623,2553,0,,Alex Dyer,370,0,,Derek McInnes,Away,0
3309093,605,0,5,Michael Oenning,6418,2,13,Makis Chavos,Away,0
3309707,2441,1,3,Massimo Carrera,3060,0,7,Savvas Pantelidis,Away,1
3309816,6676,0,9,Milan Rastavac,4603,3,8,Michalis Grigoriou,Away,0
3310294,1244,0,,Javier Aguirre,131,5,,Quique Setién,Away,0
3312785,1050,2,,Javier Calleja,13222,4,,Andoni Iraola,Away,0
